product_name,product_type,price_clean,clean_ingreds,acne_ingredients_present,acne_ingredient_count,acne_types,acne_types_str
Murad Pore Extractor Pomegranate Mask,Mask,30.0,"['sodium c14-16 olefin sulfonate', 'bentonite', 'butylene glycol', 'simmondsia chinensis leaf extract', 'glyceryl stearate', 'peg-100 stearate', 'cetearyl alcohol', 'titanium dioxide', 'polylactic acid', 'sodium palmamphoacetate', 'hydrolysed simmondsia chinensis leaf extract', 'kaolin', 'methyl gluceth-20', 'lithium magnesium sodium silicate', 'polysorbate-20', 'punica granatum seed oil', 'schinus molle extract', 'acacia concinna fruit extract', 'balanites aegyptiaca fruit extract', 'gypsophila paniculata root extract', 'urea', 'yeast amino acids', 'trehalose', 'inositol', 'taurine', 'betaine', 'xanthan gum', 'propanediol', 'disodium carboxyethyl siliconate', 'citric acid', 'cocamidopropyl betaine', 'caprylyl glycol', 'chlorphenesin', 'phenoxyethanol', 'parfum', 'ci 16035']",['lactic acid'],1,['Comedonal'],Comedonal
Holika Holika Skin Rescuer Mask Sheet - Vita C,Mask,3.95,"['glycerin', 'niacinamide', 'isopentyldiol', 'dipropylene glycol', 'butylene glycol', 'centella asiatica extract', 'paeonia suffruticosa extract', 'sodium hyaluronate', '1,2-hexanediol', 'castor oil', 'chamomilla recutita flower oil', 'carbomer', 'arganine', 'glyceryl caprylate', 'hydroxyethyl cellulose', 'ethylhexyl glycerin', 'magnesium ascorbyl phosphate', 'salvia officinalis', 'malva sylvestris extract', 'scabiosa arvensis extract', 'glutathione', 'disodium edta', 'parfum']",['niacinamide'],1,"['Inflammatory', 'Pigmentation']","Inflammatory, Pigmentation"
The Ordinary Lactic Acid 10% + HA 2% Superficial Peeling Formulation 30ml,Peel,6.1,"['lactic acid', 'glycerin', 'pentylene glycol', 'arganine', 'potassium citrate', 'triethanolamine', 'sodium hyaluronate', 'tasmannia lanceolata fruit extract', 'acacia senegal gum', 'xanthan gum', 'trisodium ethylenediamine disuccinate', 'ppg-26 buteth-26', 'ethyl 2,2-dimethylhydrocinnamal', 'castor oil', 'ethylhexyl glycerin', '1,2-hexanediol', 'caprylyl glycol']",['lactic acid'],1,['Comedonal'],Comedonal
The Ordinary Lactic Acid 5% + HA 2% Superficial Peeling Formulation 30ml,Peel,5.8,"['lactic acid', 'glycerin', 'arganine', 'potassium citrate', 'triethanolamine', 'sodium hyaluronate', 'tasmannia lanceolata fruit extract', 'acacia senegal gum', 'xanthan gum', 'pentylene glycol', 'trisodium ethylenediamine disuccinate', 'castor oil', 'ppg-26 buteth-26', 'ethylhexyl glycerin', '1,2-hexanediol', 'caprylyl glycol']",['lactic acid'],1,['Comedonal'],Comedonal
The INKEY List Apple Cider Vinegar Acid Peel 30ml,Peel,14.99,"['glycolic acid', 'glycerin', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'polysorbate-20', 'vaccinium myrtillus extract', 'acetum', 'sodium hydroxide', 'propanediol', 'xanthan gum', 'saccharum officinarum extract', 'lactobacillus', 'phenoxyethanol', 'hippophae rhamnoides extract', 'salix alba extract', 'maltodextrin', 'citrus aurantium dulcis', 'citrus limon juice extract', 'citronellyl methylcrotonate', 'acer saccharum extract', 'ethylhexyl glycerin', 'leuconostoc/radish root ferment filtrate', 'biosaccharide', 'phytic acid', 'agastache mexicana flower/leaf/stem extract']",['glycolic acid'],1,['Comedonal'],Comedonal
Elemis Papaya Enzyme Peel 50ml,Peel,35.0,"['propylene glycol', 'octyldodecanol', 'glyceryl stearate se', 'cetearyl alcohol', 'glycerin', 'c12-16 alcohols', 'helianthus annuus seed oil', 'niacinamide', 'xanthan gum', 'phenoxyethanol', 'palmitic acid', 'hydrogenated lecithin', 'parfum', 'papain', 'chlorphenesin', 'lactis proteinum', 'ananas sativas fruit extract', 'sodium dehydroacetate', 'disodium edta', 'porphyridium cruentum extract', 'cinnamyl alcohol', 'fucus vesiculosus extract', 'capsicum annuum fruit extract', 'tocopherol', 'citronellol', 'geraniol', 'limonene', 'citral', 'mentha arvensis leaf oil', 'cuminum cyminum (cumin) seed oil']",['niacinamide'],1,"['Inflammatory', 'Pigmentation']","Inflammatory, Pigmentation"
AHAVA Single Use Facial Renewal Peel 8ml,Peel,2.36,"['maris aqua', 'glycerin', 'propanediol', 'acer saccharum extract ', 'citrus aurantium dulcis ', 'citrus limon juice extract ', 'saccharum officinarum extract ', 'vaccinium myrtillus extract ', 'pvp', 'aminomethyl propanediol', 'ascorbic acid', 'phenoxyethanol ', 'ethylhexyl glycerin', 'aloe barbadenis extract', 'allantoin', 'bisabolol', 'butylene glycol ', 'calendula officinalis extract ', 'propylene glycol', 'aloe barbadenis extract', 'citrus aurantium bergamia', 'disodium lauriminodipropionate tocopheryl phospates', 'tocopherol', 'dunaliella salina extract ', 'hydrogenated polydecene', 'helianthus annuus seed oil ', 'melissa officinalis leaf oil ', 'polyglyceryl-3 polyricinoleate']",['ascorbic acid'],1,['Pigmentation'],Pigmentation
PIXI Peel and Polish,Peel,24.0,"['lactic acid', 'polylactic acid', 'helianthus annuus seed oil', 'cetearyl alcohol', 'propanediol', 'ceteareth 20', 'beraclay light red', 'hamamelis virginiana', 'panax ginseng root extract', 'carica papaya fruit extract', 'saccharum officinarum extract', 'acer saccharum extract', 'extract', 'cucumis sativus extract', 'citrus aurantium dulcis', 'citrus limon juice extract', 'vaccinium myrtillus extract', 'hydroxyethyl cellulose', 'polyglceryl-3,cocoate', 'butylene glycol', 'maltooligosyl glucoside', 'glyceryl stearate', 'peg-100 stearate', 'capric triglyceride', 'dipentaerythrityl tri-polyhydroxystearate', 'hydrogenated starch hydrolysate', 'phenoxyethanol', 'caprylyl glycol', 'sodium hydroxide', 'xanthan gum', 'polyglceryl-4', 'coco-caprylate', 'polyglceryl-6 caprylate', 'polyglceryl-6 ricinoleate', 'pentylene glycol', 'sorbic acid', 'hydroxyphenyl', 'propamidobenzoic acid', 'ascorbyl', 'palmitate', 'benzoic acid', 'tocopherol']",['lactic acid'],1,['Comedonal'],Comedonal
Elizabeth Arden Visible Difference Peel & Reveal Revitalizing Mask (50ml),Peel,26.0,"['alcohol denat', 'propylene glycol', 'citrus limon juice extract', 'cucumis sativus extract', 'daucus carota sativa extract', 'ginkgo biloba extract', 'hamamelis virginiana', 'hamamelis virginiana', 'rosmarinus officinalis extract', 'ascorbic acid', 'retinyl linoleate', 'tocopheryl acetate', 'glycyrrhetinic acid', 'tridecyl salicylate', 'peg-40 stearate', 'ppg-5-ceteth-20', 'sorbitan stearate', 'citric acid', 'disodium edta', 'silica', 'dimethicon', 'parfum', 'benzyl alcohol', 'butylphenyl methylpropional', 'hexyl cinnamal', 'limonene', 'linalool', 'ci 77947']",['ascorbic acid'],1,['Pigmentation'],Pigmentation
Murad Replenishing Multi-Acid Peel 100ml,Peel,48.0,"['capric triglyceride', 'c13-16 isoparaffin', 'glycolic acid', 'simmondsia chinensis leaf extract', 'triolein', 'glycerin', 'sodium hydroxide', 'propylene glycol caprylate', 'lactic acid', 'malic acid', 'tranexamic acid', 'salicylic acid', 'sodium hyaluronate', 'bisabolol', 'tocopheryl acetate', 'ocimum sanctum extract', 'melia azadirachta flower extract', 'melia azadirachta flower extract', 'amino esters-1', 'amber powder', 'coccinia indica fruit extract', 'solanum melongena (eggplant) fruit extract', 'curcuma longa root extract', 'corallina officinalis extract', 'moringa oleifera seed oil', 'urea', 'yeast amino acids', 'trehalose', 'inositol', 'taurine', 'betaine', 'caprylhydroxamic acid', 'propanediol', '1,2-hexanediol']","['salicylic acid', 'glycolic acid', 'lactic acid', 'tranexamic acid']",4,"['Comedonal', 'Pigmentation']","Comedonal, Pigmentation"
Murad Intensive-C Radiance Peel 50ml,Peel,55.0,"['cyclomethicone', 'ascorbic acid', 'dimethicon crosspolymer', 'c12-15', 'di-c12-15 alkyl fumarate', 'tocopheryl acetate', 'retinol', 'bisabolol', 'allantoin', 'lysine lauroyl methionate', 'rice amino acids', 'zinc aspartate', 'chitosan ascorbate', 'retinyl palmitate', 'cyanocobalamin', 'beta-carotene', 'ranunculus ficaria extract', 'glycine', 'glutamic acid', 'capric triglyceride', 'olus oil', 'limonene', 'carthamus tinctorius extract', 'citrus aurantium dulcis', 'citrus nobilis oil', 'ocimum basilicum (basil) oil', 'citrus grandis', 'ferula galbaniflua resin oil']","['retinol', 'retinyl palmitate', 'ascorbic acid']",3,"['Cystic', 'Pigmentation']","Cystic, Pigmentation"
Peter Thomas Roth Peptide 21 Amino Acid Exfoliating Peel Pads - 60 Pads,Peel,41.6,"['butylene glycol', 'sodium lactate', 'phytic acid', 'ppg-5-ceteth-20', 'rosa centifolia flower water', 'hamamelis virginiana', 'salicylic acid', 'threonine', 'glutamic acid', 'serine', 'aspartic acid', 'arganine', 'alanine', 'proline', 'valine', 'histidine', 'glycine', 'lysine', 'chamomilla recutita flower oil', 'camellia sinensis extract', 'ascorbic acid', 'retinyl palmitate', 'tocopheryl acetate', 'aloe barbadenis extract', 'borago officinalis seed oil', 'symphytum officinale extract', 'citrus limon juice extract', 'citrus aurantifolia oil', 'citrus aurantium dulcis', 'citrus tangerina extract', 'mentha piperita extract', 'salvia officinalis', 'zingiber officinale root extract', 'phenoxyethanol', 'sodium hydroxide', 'aminobutyric acid', 'potassium sorbate', 'sodium benzoate', 'capric triglyceride', 'dimethicon', 'leucine', 'sodium ascorbyl phosphate', 'limonene', 'benzoic acid', 'tyrosine', 'phenylalanine', 'isoleucine', 'citric acid', 'octyldodecanol', 'silica', 'sodium propoxyhydroxypropyl thiosulfate silica']","['salicylic acid', 'retinyl palmitate', 'ascorbic acid']",3,"['Comedonal', 'Pigmentation']","Comedonal, Pigmentation"
Lancer Skincare Caviar Lime Acid Peel 50ml,Peel,90.0,"['glycolic acid', 'sodium hydroxide', 'phytic acid', 'glyceryl stearate', 'peg-100 stearate', 'galactoarabinan', 'capric triglyceride', 'dimethyl isosorbide', 'ethoxydiglycol', 'neopentyl glycol diethylhexanoate', 'stearyl alcohol', 'propanediol', 'polyacrylate crosspolymer-6', 'glycerin', 'maltodextrin', 'sodium ascorbate', 'retinol', 'oryza sativa bran', 'citrus grandis', 'rosmarinus officinalis extract', 'helianthus annuus seed oil', 'rosmarinus officinalis extract', 'microcitrus australasica fruit extract', 'citrus aurantifolia oil', 'citrus aurantium dulcis', 'mentha piperita extract', 'eucalyptus globulus', 'allantoin', 'bromelain', 'papain', 'tocopherol', 'dimethicon', 'polymethylsilsesquioxane', 'vanillyl butyl ether', 'ethylhexyl glycerin', 'hdi/trimethylol hexyllactone crosspolymer', 'xanthan gum', 'disodium edta', 'benzyl alcohol', 'menthoxypropanediol', 'limonene', 'linalool']","['retinol', 'glycolic acid']",2,"['Comedonal', 'Cystic']","Comedonal, Cystic"
Alpha-H Beauty Sleep Power Peel 50ml,Peel,43.2,"['glycolic acid', 'capric triglyceride', 'dimethicon', 'cetearyl alcohol', 'glyceryl stearate', 'peg-100 stearate', 'cyclopentasiloxane', 'euglena gracilis extract', 'potassium hydroxide', 'ceteareth 20', 'sodium carrageenan', 'glycerin', 'stearic acid', 'hydrolyzed wheat flour', 'phenoxyethanol', 'maltodextrin', 'simmondsia chinensis leaf extract', 'dimethicon crosspolymer', 'parfum', 'butyrospermum parkii', 'mangifera indica extract', 'prunus amygdalus dulcis', 'retinol', 'tocopheryl acetate', 'vitis vinifera extract', 'panthenol', 'tanacetum annuum flower oil', 'gluconolactone', 'allantoin', 'disodium edta', 'sodium benzoate', 'aloe barbadenis extract', 'calcium pantothenate', 'xanthan gum', 'caprylyl glycol', 'proline', 'serine', 'sodium hyaluronate', 'urea', 'magnesium lactate', 'papain', 'ethylhexyl glycerin', 'calcium gluconate', 'alanine', 'magnesium chloride', 'sodium citrate', 'limonene', 'linalool']","['retinol', 'glycolic acid']",2,"['Comedonal', 'Cystic']","Comedonal, Cystic"
Elemis Peptide4 Overnight Radiance Peel 30ml,Peel,56.0,"['lactic acid', 'hibiscus sabdariffa flower extract', 'sodium hydroxide', 'polyacrylate crosspolymer-6', 'phenoxyethanol', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'glycerin', 'squalene', 'hydrolysed simmondsia chinensis leaf extract', 'parfum', 'perilla ocymoides leaf extract', 'echium plantagineum seed oil', 'disodium edta', 'matthiola longipetala (night scented stock) seed oil', 'ethylhexyl glycerin', 'magnesium hydroxide', 'benzyl benzoate', 'yeast extract', 'polysorbate 60', 'sorbitan isostearate', 'propylene glycol dicaprylate', 'linalool', 'limonene', 't-butyl alcohol', 'hexyl cinnamal', 'potassium sorbate', 'soy acid', 'xanthan gum', 'cananga odorata flower oil', 'citrus aurantium dulcis', 'myristica fragrans extract', 'sodium benzoate', 'hydrolyzed yeast protein', 'eugenol', 'coumarin', 'citrus aurantium amara flower water', 'citrus aurantium amara flower water', 'coriandrum sativum extract', 'tocopherol']",['lactic acid'],1,['Comedonal'],Comedonal
Estée Lauder Perfectionist Pro Instant Resurfacing Peel with 9.9% AHAs + BHA,Peel,56.7,"['dimethicon', 'citric acid', 'glycolic acid', 'sodium hydroxide', 'butylene glycol', 'tartaric acid', 'algae extract', 'decyl oleate', 'polyacrylate crosspolymer-6', 'polyacrylamide', 'salicylic acid', 'polysilicone-11', 'resveratrol', 'sodium hyaluronate', 'hordeum vulgare extract', 'caffeinee', 'triticum vulgare bran extract', 'phospholipid', 'hydrogenated lecithin', 'pantethine', 'sucrose', 'tocopheryl acetate', 'biosaccharide', 'peg-11 methyl ether dimethicon', 'c13-14 isoparaffin', 'propylene glycol caprylate', 'squalene', 'oleth-10', 'stearamidopropyl dimethylamine', 'caprylyl glycol', 'laureth-7', 'stearic acid', 't-butyl alcohol', 'hexylene glycol', 'parfum', 'disodium edta', 'phenoxyethanol']","['salicylic acid', 'glycolic acid', 'caffeine']",3,"['Comedonal', 'Dark Circles']","Comedonal, Dark Circles"
L'Oréal Paris Revitalift Laser Glycolic Peel Pads x 25 Pads,Peel,22.49,"['alcohol denat', 'hydroxyethylpiperazine ethane sulfonic acid', 'propylene glycol', 'glycerin', 'glycolic acid', 'sodium hydroxide', 'citric acid', 'ppg-26 buteth-26', 'castor oil', 'allantoin', 'ascorbyl glucoside', 'biosaccharide', 'panthenol', 'phenoxyethanol', 'linalool', 'limonene', 'hexyl cinnamal', 'benzyl salicylate', 'parfum']",['glycolic acid'],1,['Comedonal'],Comedonal
Radical Skincare Express Delivery Enzyme Peel 50ml,Peel,45.0,"['butylene glycol', 'carbomer', 'sodium hydroxide', 'papain', 'sodium', 'hyaluronate', 'glycosaminoglycans', 'glycerin', 'ananas sativas fruit extract', 'carica papaya fruit extract', 'cucurbita pepo seed oil', 'vitis vinifera extract', 'coffea robusta seed extract', 'camellia sinensis extract', 'punica granatum seed oil', 'leuconostoc/radish root ferment filtrate', 'prunus armeniaca fruit extract', 'aniba rosaeodora wood extract', 'citrus aurantifolia oil', 'citrus aurantium dulcis', 'citrus aurantium dulcis', 'vanilla planifolia extract', 'citrus grandis', 'mangifera indica extract', 'cucumis sativus extract', 'citrus limon juice extract', 'citrus junos fruit extract', 'cocos nucifera fruit extract', 'tocopheryl', 'acetate', 'ascorbic acid', 'niacinamide', 'lecithin', 'allantoin', 'maltodextrin', 'xanthan gum', 'phenoxyethanol', 'ethylhexyl glycerin', 'ci 16035']","['niacinamide', 'ascorbic acid']",2,"['Inflammatory', 'Pigmentation']","Inflammatory, Pigmentation"
Dermalogica Rapid Reveal Peel,Peel,71.1,"['glycerin', 'lactic acid', 'cucurbita pepo seed oil', 'ethoxydiglycol', 'castor oil', 'sodium hydroxide', 'oryza sativa bran', 'microcitrus australasica fruit extract', 'citrus limon juice extract', 'pullulan', 'lecithin', 'tocopherol', 'leuconostoc/radish root ferment filtrate', 'sclerotium gum', 'cocamidopropyl pg-dimonium chloride phosphate', 'xanthan gum', 'menthyl lactate', 'tetrasodium glutamate diacetate', 'vanillyl butyl ether', 'silica', 'ethylhexyl glycerin', 'ppg-26 buteth-26', 'citral', 'geraniol', 'linalool', 'limonene', 'phenoxyethanol']",['lactic acid'],1,['Comedonal'],Comedonal
Radical Skincare Detox Charcoal Enzyme Peel 50ml,Peel,45.0,"['butylene glycol', 'carbomer', 'sodium hydroxide', 'sodium hyaluronate', 'glycerin', 'allantoin', 'glycosaminoglycans', 'niacinamide', 'hydrophilic polyether polyurethane', 'papain', 'carbon', 'vitis vinifera extract', 'coffea robusta seed extract', 'camellia sinensis extract', 'mangifera indica extract', 'citrus junos fruit extract', 'ananas sativas fruit extract', 'carica papaya fruit extract', 'cucurbita pepo seed oil', 'punica granatum seed oil', 'cucumis sativus extract', 'citrus limon juice extract', 'prunus armeniaca fruit extract', 'aniba rosaeodora wood extract', 'citrus aurantifolia oil', 'citrus aurantium dulcis', 'vanilla planifolia extract', 'citrus grandis', 'cocos nucifera fruit extract', 'tocopheryl acetate', 'lecithin', 'ascorbic acid', 'leuconostoc/radish root ferment filtrate', 'xanthan gum', 'phenoxyethanol', 'ethylhexyl glycerin']","['niacinamide', 'ascorbic acid']",2,"['Inflammatory', 'Pigmentation']","Inflammatory, Pigmentation"
Omorovicza Blue Diamond Peel (50ml),Peel,155.0,"['glycerin', 'lactobionic acid', 'cetearyl olivate', 'sorbitan olivate', 'phenoxyethanol', 'lactic acid', 'sodium lactate', 'mangifera indica extract', 'spondias mombin pulp extract', 'musa sapientum (banana) pulp extract', 'copper gluconate', 'parfum', 'behenyl alcohol', 'butyrospermum parkii', 'ci 77019', 'ethylhexyl glycerin', 'xanthan gum', 'titanium dioxide', 'castor oil', 'stearyl alcohol', 'protease', 'subtilisin', 'benzyl alcohol', 'potassium sorbate', 'phospholipid', 'acetyl pentapeptide', 'diamond', 'silica', 'linalool', 'limonene', 'geraniol', 'citral', 'lilial', 'benzyl benzoate']",['lactic acid'],1,['Comedonal'],Comedonal
VERSO Enzyme Peel 50ml,Peel,80.0,"['punica granatum seed oil', 'glycerin', 'gluconolactone', 'propylene glycol', 'glycolic acid', 'lactic acid', 'sodium lactate', 'polyacrylate crosspolymer-6', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'niacinamide', 'curcuma longa root extract', 'leuconostoc/radish root ferment filtrate', 'polysorbate 60', 'sorbitan isostearate', 'dehydroacetic acid', 'formic acid', 't-butyl alcohol', 'biosaccharide', 'sodium hydroxide', 'benzoic acid', 'phenoxyethanol', 'parfum']","['niacinamide', 'glycolic acid', 'lactic acid']",3,"['Comedonal', 'Inflammatory', 'Pigmentation']","Comedonal, Inflammatory, Pigmentation"
Natura Bissé Glyco Extreme Peel 30ml,Peel,230.0,"['glycolic acid', 'alcohol denat', 'sodium hydroxide', 'ethoxydiglycol', 'hydroxypropyl starch phosphate', 'lactic acid', 'propylene glycol', 'glycerin', 'salicyloyl phytosphingosine', 'hydrolyzed opuntia ficus indica flower extract', 'hexanoyl dipeptide-3 norleucine acetate', 'salix alba extract', 'avena sativa kernel extract', 'lecithin', 'castor oil', 'tartaric acid', 'malic acid', 'citric acid', 'ethylhexyl glycerin', 'disodium edta', 'phenoxyethanol', 'methylparaben', 'ethylparaben', 'butylparaben', 'propylparaben', 'parfum', 'limonene', 'geraniol', 'hydroxycitronellal', 'linalool', 'citronellol', 'cinnamyl alcohol', 'citral']","['glycolic acid', 'lactic acid']",2,['Comedonal'],Comedonal
Natura Bissé Tolerance Enzyme Peel 50ml,Peel,89.0,"['capric triglyceride', 'coco-caprylate', 'octyldodeceth-25', 'methyl gluceth-10', 'glycerin', 'cyclopentasiloxane', 'ethoxydiglycol', 'pentylene glycol', 'lactic acid', 'salicylic acid', 'hydrolyzed opuntia ficus indica flower extract', 'carica papaya fruit extract', 'chamomilla recutita flower oil', 'allantoin', 'propylene glycol', 'ethylhexyl glycerin', 'tocopherol', 'disodium edta', 'sodium hydroxide', 'potassium sorbate', 'sodium benzoate', 'phenoxyethanol', 'methylisothiazolinone', 'aroma', 'parfum', 'ci 19140', 'ci 14700']","['salicylic acid', 'lactic acid']",2,['Comedonal'],Comedonal
Goldfaden MD Fresh A Peel Multi Acid Resurfacing Peel 50ml,Peel,50.25,"['lactic acid', 'vaccinium myrtillus extract', 'saccharum officinarum extract', 'acer saccharum extract', 'citrus aurantium dulcis', 'citrus limon juice extract']",['lactic acid'],1,['Comedonal'],Comedonal
